K;initialisation;nb_iter;tolerance;val_obj;silhouette;Cal-Harabasz;DBCV;clustering;perplexity;wordEmbedding;docEmbedding;docEmbedding2
8;k-means++;10;0.0001;345588.6875;0.35999683006641836;7702.0694949768495;-0.7537145672879382;kmeans;150;glove;Moyenne;TF
8;random;10;0.0001;345921.21875;0.36440691786920715;7693.446174835821;-0.7369565435419043;kmeans;150;glove;Moyenne;TF
13;k-means++;10;0.0001;215750.484375;0.35149076543025287;7668.75587891255;-0.6833865172883226;kmeans;150;glove;Moyenne;TF
13;random;10;0.0001;215797.609375;0.3498903412581307;7666.980412360847;-0.739958513380558;kmeans;150;glove;Moyenne;TF
14;random;10;0.0001;201354.28125;0.3514367594780142;7636.468918386442;-0.6937855677736078;kmeans;150;glove;Moyenne;TF
14;k-means++;10;0.0001;201945.671875;0.3508362868503045;7611.967245429352;-0.6914242818301312;kmeans;150;glove;Moyenne;TF
6;k-means++;10;0.0001;463404.0625;0.36803116004060893;7560.436232522373;-0.8468273464613881;kmeans;150;glove;Moyenne;TF
6;random;10;0.0001;463406.125;0.36792647255679256;7560.416735104837;-0.7959006964098462;kmeans;150;glove;Moyenne;TF
3;random;10;0.0001;909414.4375;0.3704520156424167;7305.17580209948;-0.8283475423651845;kmeans;150;glove;Moyenne;TF
3;k-means++;10;0.0001;909424.0625;0.37036520473946843;7305.087619354323;-0.8550656623817596;kmeans;150;glove;Moyenne;TF
5;random;10;0.0001;568729.75;0.3499110741667488;7261.4558263815325;-0.7385077173382926;kmeans;150;glove;Moyenne;TF
5;k-means++;10;0.0001;568759.25;0.35023418070489293;7261.014620146643;-0.7513432309714096;kmeans;150;glove;Moyenne;TF
4;random;10;0.0001;719844.375;0.3427051759828659;6985.675974139837;-0.7643486530371899;kmeans;150;glove;Moyenne;TF
4;k-means++;10;0.0001;719906.25;0.3412324534193854;6984.837838077552;-0.7868772431456057;kmeans;150;glove;Moyenne;TF
2;k-means++;10;0.0001;1430464.625;0.3461676277198701;5829.3951154527185;-0.7232764709484438;kmeans;150;glove;Moyenne;TF
2;random;10;0.0001;1430474.625;0.3460091378298595;5829.331097028833;-0.723124085606853;kmeans;150;glove;Moyenne;TF
11;random;10;0.0001;113575.9296875;0.35683258671960655;7507.697041900403;-0.6860181218542198;kmeans;200;glove;Moyenne;TF
11;k-means++;10;0.0001;113784.34375;0.35685059452601986;7492.737600447991;-0.6869491452249529;kmeans;200;glove;Moyenne;TF
12;k-means++;10;0.0001;104550.8046875;0.3536868553509168;7487.889366999518;-0.6592539934239685;kmeans;200;glove;Moyenne;TF
12;random;10;0.0001;104571.0234375;0.35403784612834843;7486.553151451503;-0.6777647099656421;kmeans;200;glove;Moyenne;TF
7;random;10;0.0001;176638.609375;0.3633774888574246;7483.843831273843;-0.7327502884388404;kmeans;200;glove;Moyenne;TF
9;random;10;0.0001;138518.34375;0.3525069860754912;7482.56960058409;-0.6674733808645671;kmeans;200;glove;Moyenne;TF
9;k-means++;10;0.0001;138522.65625;0.35252620854321587;7482.470383814433;-0.6858527995078941;kmeans;200;glove;Moyenne;TF
7;k-means++;10;0.0001;176751.796875;0.3620957685465548;7478.118502610264;-0.7097828371241501;kmeans;200;glove;Moyenne;TF
13;random;10;0.0001;96783.5234375;0.3522047058643099;7477.662457981403;-0.6772442509392135;kmeans;200;glove;Moyenne;TF
13;k-means++;10;0.0001;96893.0546875;0.3522943364734924;7468.4903182870685;-0.698425348733952;kmeans;200;glove;Moyenne;TF
6;random;10;0.0001;205233.984375;0.36858716358577576;7465.507846566345;-0.7182179327260152;kmeans;200;glove;Moyenne;TF
6;k-means++;10;0.0001;205382.171875;0.3683234224781548;7458.746691754509;-0.7242018073872885;kmeans;200;glove;Moyenne;TF
10;k-means++;10;0.0001;125698.125;0.35466326783808944;7436.362719607707;-0.6997517641736033;kmeans;200;glove;Moyenne;TF
14;random;10;0.0001;90485.5;0.35083008577306324;7432.825124611119;-0.660147959639719;kmeans;200;glove;Moyenne;TF
8;k-means++;10;0.0001;156493.265625;0.35667238302584603;7414.324646605212;-0.7047237779340618;kmeans;200;glove;Moyenne;TF
10;random;10;0.0001;126055.6796875;0.35041070546168357;7412.200260692955;-0.689628038709016;kmeans;200;glove;Moyenne;TF
14;k-means++;10;0.0001;90798.9765625;0.3496759921754647;7404.8281309781205;-0.6385795681403189;kmeans;200;glove;Moyenne;TF
8;random;10;0.0001;157534.75;0.3543267886730648;7356.512265064244;-0.730944961366768;kmeans;200;glove;Moyenne;TF
5;k-means++;10;0.0001;253227.109375;0.347608023208345;7114.149271186026;-0.7676451936037857;kmeans;200;glove;Moyenne;TF
5;random;10;0.0001;253228.65625;0.3474778351897487;7114.132583373255;-0.7798727926472454;kmeans;200;glove;Moyenne;TF
4;random;10;0.0001;315424.46875;0.3444104348235869;6991.638248772905;-0.7644076766584353;kmeans;200;glove;Moyenne;TF
4;k-means++;10;0.0001;315424.4375;0.3444104348235869;6991.638248772905;-0.7644076766584355;kmeans;200;glove;Moyenne;TF
3;random;10;0.0001;410482.6875;0.3568739063395574;6960.09582624275;-0.8319016125045453;kmeans;200;glove;Moyenne;TF
3;k-means++;10;0.0001;410481.84375;0.35683274070954274;6960.046634980339;-0.8314645961452327;kmeans;200;glove;Moyenne;TF
2;random;10;0.0001;613679.5;0.3534682636258782;6166.4944285493775;-0.8381063420418593;kmeans;200;glove;Moyenne;TF
2;k-means++;10;0.0001;613698.5625;0.3532564745235558;6166.192837608473;-0.8382839902174242;kmeans;200;glove;Moyenne;TF
