K;initialisation;nb_iter;tolerance;val_obj;silhouette;Cal-Harabasz;DBCV;clustering;perplexity;wordEmbedding;docEmbedding;docEmbedding2
2;random;10;0.0001;2260714.5;0.3941968158483333;7887.351832956099;-0.7998113204011082;kmeans;125;cbow;WMD;MDS
13;k-means++;10;0.0001;211978.515625;0.37250908162506374;9636.318892986501;-0.6597376738913755;kmeans;150;cbow;WMD;MDS
13;random;10;0.0001;211998.234375;0.3713199928318755;9635.292666922125;-0.6583230988433844;kmeans;150;cbow;WMD;MDS
8;random;10;0.0001;345180.6875;0.3856962164131249;9626.487866903954;-0.6333167994730777;kmeans;150;cbow;WMD;MDS
8;k-means++;10;0.0001;345237.71875;0.38501170035469723;9624.65282098032;-0.6484275138410523;kmeans;150;cbow;WMD;MDS
7;k-means++;10;0.0001;396691.03125;0.3938052801134499;9568.027324318522;-0.6361863993548108;kmeans;150;cbow;WMD;MDS
7;random;10;0.0001;396715.75;0.3942519526371848;9567.47055921057;-0.668502871540302;kmeans;150;cbow;WMD;MDS
14;k-means++;10;0.0001;198153.390625;0.3689471882725136;9565.577282853415;-0.6303955893427967;kmeans;150;cbow;WMD;MDS
6;k-means++;10;0.0001;463265.96875;0.3841419745192436;9559.87189973799;-0.7792846618233271;kmeans;150;cbow;WMD;MDS
6;random;10;0.0001;463276.75;0.38405960650274107;9559.632667015618;-0.7797616683149781;kmeans;150;cbow;WMD;MDS
14;random;10;0.0001;198434.0;0.3676567598434704;9551.069697657673;-0.6184101613082617;kmeans;150;cbow;WMD;MDS
9;random;10;0.0001;309764.125;0.3752214573427498;9520.794325133309;-0.6249526373012594;kmeans;150;cbow;WMD;MDS
9;k-means++;10;0.0001;309776.5625;0.3751876184736877;9520.384431728302;-0.6303917995374666;kmeans;150;cbow;WMD;MDS
12;k-means++;10;0.0001;233788.78125;0.36945289738521686;9452.043623527452;-0.6853817451882849;kmeans;150;cbow;WMD;MDS
12;random;10;0.0001;233791.890625;0.36961579505023917;9451.970555373844;-0.6695964560395542;kmeans;150;cbow;WMD;MDS
5;random;10;0.0001;565261.0625;0.3923501980566474;9366.271196185175;-0.7247985938122662;kmeans;150;cbow;WMD;MDS
5;k-means++;10;0.0001;565269.375;0.3915458116072087;9366.168567142517;-0.7463949647636103;kmeans;150;cbow;WMD;MDS
11;random;10;0.0001;257850.546875;0.35758715941698077;9339.381393067632;-0.6664011572998513;kmeans;150;cbow;WMD;MDS
10;random;10;0.0001;283636.25;0.3640573303530083;9338.780231002404;-0.6743074177573641;kmeans;150;cbow;WMD;MDS
10;k-means++;10;0.0001;283636.3125;0.36428669687614923;9338.723661527154;-0.670439343152553;kmeans;150;cbow;WMD;MDS
11;k-means++;10;0.0001;258036.25;0.35767925414942636;9332.039525485621;-0.6767849655285921;kmeans;150;cbow;WMD;MDS
