voisinage;min_cluster_size;distance;K;silhouette;Cal-Harabasz;DBCV;non_classes;perplexity;wordEmbedding;docEmbedding;docEmbedding2
35;13;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
35;14;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
33;950;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
33;450;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
32;14;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
33;400;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
32;100;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
32;150;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
32;200;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
32;250;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
32;300;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
32;350;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
32;400;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
32;450;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
32;500;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
32;950;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
33;10;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
33;11;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
33;12;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
33;13;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
33;14;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
33;100;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
33;150;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
33;200;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
33;250;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
33;300;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
33;350;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
40;350;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
41;500;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
40;450;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
48;200;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
48;300;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
48;350;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
48;400;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
48;450;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
48;500;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
48;950;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
49;10;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
49;11;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
49;12;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
49;13;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
49;14;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
49;100;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
49;150;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
49;200;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
49;250;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
49;300;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
49;350;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
49;400;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
49;450;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
48;250;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
48;150;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
49;950;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
48;100;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
47;11;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
47;12;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
47;13;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
47;14;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
47;100;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
47;150;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
47;200;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
47;250;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
47;300;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
47;350;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
47;400;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
47;450;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
47;500;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
47;950;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
48;10;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
48;11;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
48;12;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
48;13;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
48;14;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
49;500;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
100;10;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
46;950;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
150;250;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
150;350;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
150;400;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
150;450;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
150;500;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
150;950;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
200;10;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
200;11;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
200;12;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
200;13;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
200;14;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
200;100;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
200;150;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
200;200;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
200;250;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
200;300;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
200;350;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
200;400;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
200;450;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
200;500;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
150;300;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
150;200;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
100;11;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
150;150;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
100;12;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
100;13;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
100;14;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
100;100;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
100;150;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
100;200;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
100;250;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
100;300;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
100;350;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
100;400;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
100;450;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
100;500;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
100;950;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
150;10;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
150;11;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
150;12;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
150;13;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
150;14;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
150;100;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
47;10;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
46;500;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
40;500;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
42;100;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
42;200;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
42;250;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
42;300;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
42;350;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
42;400;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
42;450;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
42;500;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
42;950;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
43;10;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
43;11;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
43;12;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
43;13;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
43;14;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
43;100;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
43;150;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
43;200;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
43;250;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
43;300;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
43;350;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
42;150;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
42;14;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
43;450;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
42;13;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
40;950;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
41;10;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
41;11;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
41;12;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
41;13;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
41;14;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
41;100;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
41;150;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
41;200;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
41;250;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
41;300;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
41;350;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
41;400;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
41;450;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
28;450;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
41;950;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
42;10;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
42;11;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
42;12;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
43;400;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
43;500;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
46;450;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
45;150;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
45;250;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
45;300;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
45;350;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
45;400;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
45;450;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
45;500;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
45;950;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
46;10;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
46;11;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
46;12;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
46;13;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
46;14;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
46;100;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
46;150;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
46;200;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
46;250;euclidean;1;;;0.0;9501;;skipgram;WMD;MDS
