voisinage;min_cluster_size;distance;K;silhouette;Cal-Harabasz;DBCV;non_classes;perplexity;wordEmbedding;docEmbedding;docEmbedding2
150;450;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
150;500;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
150;950;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
200;10;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
200;11;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
200;12;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
200;14;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
150;200;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
200;100;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
200;150;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
200;200;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
200;250;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
200;300;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
200;350;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
200;400;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
200;450;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
200;500;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
150;250;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
150;150;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
49;950;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
100;300;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
100;10;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
100;11;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
100;12;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
100;13;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
100;14;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
100;100;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
